date,keyword,value,region,disease
2026-03-07,covid fiebre,60.77,SLP,covid
2026-03-07,perdida de olfato,58.18,MX,covid
2026-03-07,perdida de olfato,58.81,SLP,covid
2026-03-07,covid mexico,47.22,MX,covid
2026-03-07,covid mexico,47.03,SLP,covid
2026-03-07,covid slp,42.5,MX,covid
2026-03-07,covid slp,43.64,SLP,covid
2026-03-07,dengue fiebre,61.14,MX,dengue
2026-03-07,dengue fiebre,68.82,SLP,dengue
2026-03-07,dolor de huesos,54.57,MX,dengue
2026-03-07,dolor de huesos,62.76,SLP,dengue
2026-03-07,sarpullido,54.57,MX,dengue
2026-03-07,sarpullido,50.33,SLP,dengue
2026-03-07,dengue slp,50.54,MX,dengue
2026-03-07,dengue slp,50.72,SLP,dengue
2026-03-07,mosquito,28.01,MX,dengue
2026-03-07,mosquito,51.01,SLP,dengue
2026-03-08,tos,47.01,MX,hantavirus
2026-03-08,tos,56.1,SLP,hantavirus
2026-03-08,fiebre,55.26,MX,hantavirus
2026-03-08,fiebre,53.12,SLP,hantavirus
2026-03-08,dolor muscular,47.32,MX,hantavirus
2026-03-08,dolor muscular,39.6,SLP,hantavirus
2026-03-08,dificultad para respirar,33.4,MX,hantavirus
2026-03-08,dificultad para respirar,30.67,SLP,hantavirus
2026-03-08,sangrado,36.42,MX,hantavirus
2026-03-08,sangrado,37.67,SLP,hantavirus
2026-03-08,raton de campo,43.88,MX,hantavirus
2026-03-08,raton de campo,51.7,SLP,hantavirus
2026-03-08,hantavirus sintomas,52.63,MX,hantavirus
2026-03-08,hantavirus sintomas,48.51,SLP,hantavirus
2026-03-08,covid tos,70.94,MX,covid
2026-03-08,covid tos,75.65,SLP,covid
2026-03-08,covid fiebre,68.17,MX,covid
2026-03-08,covid fiebre,65.21,SLP,covid
2026-03-08,perdida de olfato,63.95,MX,covid
2026-03-08,perdida de olfato,71.78,SLP,covid
2026-03-08,covid mexico,49.79,MX,covid
2026-03-08,covid mexico,66.58,SLP,covid
2026-03-08,covid slp,51.11,MX,covid
2026-03-08,covid slp,51.81,SLP,covid
2026-03-08,dengue fiebre,56.15,MX,dengue
2026-03-08,dengue fiebre,67.54,SLP,dengue
2026-03-08,dolor de huesos,57.2,MX,dengue
2026-03-08,dolor de huesos,65.99,SLP,dengue
2026-03-08,sarpullido,54.58,MX,dengue
2026-03-08,sarpullido,57.12,SLP,dengue
2026-03-08,dengue slp,48.99,MX,dengue
2026-03-08,dengue slp,47.73,SLP,dengue
2026-03-08,mosquito,41.4,MX,dengue
2026-03-08,mosquito,37.11,SLP,dengue
2026-03-09,tos,52.39,MX,hantavirus
2026-03-09,tos,63.19,SLP,hantavirus
2026-03-09,fiebre,57.39,MX,hantavirus
2026-03-09,fiebre,55.55,SLP,hantavirus
2026-03-09,dolor muscular,49.75,MX,hantavirus
2026-03-09,dolor muscular,46.58,SLP,hantavirus
2026-03-09,dificultad para respirar,44.23,MX,hantavirus
2026-03-09,dificultad para respirar,33.05,SLP,hantavirus
2026-03-09,sangrado,37.11,MX,hantavirus
2026-03-09,sangrado,28.64,SLP,hantavirus
2026-03-09,raton de campo,42.62,MX,hantavirus
2026-03-09,raton de campo,39.95,SLP,hantavirus
2026-03-09,hantavirus sintomas,51.33,MX,hantavirus
2026-03-09,hantavirus sintomas,58.4,SLP,hantavirus
2026-03-09,covid tos,73.48,MX,covid
2026-03-09,covid tos,71.75,SLP,covid
2026-03-09,covid fiebre,61.11,MX,covid
2026-03-09,covid fiebre,66.12,SLP,covid
2026-03-09,perdida de olfato,60.91,MX,covid
2026-03-09,perdida de olfato,61.86,SLP,covid
2026-03-09,covid mexico,51.16,MX,covid
2026-03-09,covid mexico,65.05,SLP,covid
2026-03-09,covid slp,49.59,MX,covid
2026-03-09,covid slp,50.32,SLP,covid
2026-03-09,dengue fiebre,68.05,MX,dengue
2026-03-09,dengue fiebre,56.6,SLP,dengue
2026-03-09,dolor de huesos,58.99,MX,dengue
2026-03-09,dolor de huesos,63.27,SLP,dengue
2026-03-09,sarpullido,63.21,MX,dengue
2026-03-09,sarpullido,62.42,SLP,dengue
2026-03-09,dengue slp,40.23,MX,dengue
2026-03-09,dengue slp,41.1,SLP,dengue
2026-03-09,mosquito,46.21,MX,dengue
2026-03-09,mosquito,47.8,SLP,dengue
2026-03-10,tos,57.05,MX,hantavirus
2026-03-10,tos,61.38,SLP,hantavirus
2026-03-10,fiebre,69.81,MX,hantavirus
2026-03-10,fiebre,55.68,SLP,hantavirus
2026-03-10,dolor muscular,45.86,MX,hantavirus
2026-03-10,dolor muscular,44.4,SLP,hantavirus
2026-03-10,dificultad para respirar,42.97,MX,hantavirus
2026-03-10,dificultad para respirar,36.37,SLP,hantavirus
2026-03-10,sangrado,36.75,MX,hantavirus
2026-03-10,sangrado,42.18,SLP,hantavirus
2026-03-10,raton de campo,42.31,MX,hantavirus
2026-03-10,raton de campo,40.16,SLP,hantavirus
2026-03-10,hantavirus sintomas,52.97,MX,hantavirus
2026-03-10,hantavirus sintomas,56.04,SLP,hantavirus
2026-03-10,covid tos,73.73,MX,covid
2026-03-10,covid tos,64.07,SLP,covid
2026-03-10,covid fiebre,63.12,MX,covid
2026-03-10,covid fiebre,74.35,SLP,covid
2026-03-10,perdida de olfato,55.54,MX,covid
2026-03-10,perdida de olfato,60.78,SLP,covid
2026-03-10,covid mexico,54.46,MX,covid
2026-03-10,covid mexico,54.98,SLP,covid
2026-03-10,covid slp,51.8,MX,covid
2026-03-10,covid slp,52.19,SLP,covid
2026-03-10,dengue fiebre,60.82,MX,dengue
2026-03-10,dengue fiebre,59.94,SLP,dengue
2026-03-10,dolor de huesos,54.03,MX,dengue
2026-03-10,dolor de huesos,58.03,SLP,dengue
2026-03-10,sarpullido,64.97,MX,dengue
2026-03-10,sarpullido,49.66,SLP,dengue
2026-03-10,dengue slp,46.97,MX,dengue
2026-03-10,dengue slp,48.24,SLP,dengue
2026-03-10,mosquito,39.5,MX,dengue
2026-03-10,mosquito,39.99,SLP,dengue
2026-03-11,tos,44.32,MX,hantavirus
2026-03-11,tos,59.77,SLP,hantavirus
2026-03-11,fiebre,60.24,MX,hantavirus
2026-03-11,fiebre,53.64,SLP,hantavirus
2026-03-11,dolor muscular,43.55,MX,hantavirus
2026-03-11,dolor muscular,50.06,SLP,hantavirus
2026-03-11,dificultad para respirar,30.03,MX,hantavirus
2026-03-11,dificultad para respirar,41.81,SLP,hantavirus
2026-03-11,sangrado,38.83,MX,hantavirus
2026-03-11,sangrado,43.68,SLP,hantavirus
2026-03-11,raton de campo,55.26,MX,hantavirus
2026-03-11,raton de campo,44.16,SLP,hantavirus
2026-03-11,hantavirus sintomas,55.27,MX,hantavirus
2026-03-11,hantavirus sintomas,55.7,SLP,hantavirus
2026-03-11,covid tos,68.45,MX,covid
2026-03-11,covid tos,58.57,SLP,covid
2026-03-11,covid fiebre,70.09,MX,covid
2026-03-11,covid fiebre,70.7,SLP,covid
2026-03-11,perdida de olfato,59.12,MX,covid
2026-03-11,perdida de olfato,73.39,SLP,covid
2026-03-11,covid mexico,54.73,MX,covid
2026-03-11,covid mexico,57.97,SLP,covid
2026-03-11,covid slp,49.34,MX,covid
2026-03-11,covid slp,52.41,SLP,covid
2026-03-11,dengue fiebre,55.1,MX,dengue
2026-03-11,dengue fiebre,64.19,SLP,dengue
2026-03-11,dolor de huesos,57.0,MX,dengue
2026-03-11,dolor de huesos,59.63,SLP,dengue
2026-03-11,sarpullido,46.89,MX,dengue
2026-03-11,sarpullido,45.04,SLP,dengue
2026-03-11,dengue slp,47.9,MX,dengue
2026-03-11,dengue slp,36.82,SLP,dengue
2026-03-11,mosquito,41.39,MX,dengue
2026-03-11,mosquito,38.49,SLP,dengue
2026-03-12,tos,51.32,MX,hantavirus
2026-03-12,tos,48.41,SLP,hantavirus
2026-03-12,fiebre,49.12,MX,hantavirus
2026-03-12,fiebre,56.96,SLP,hantavirus
2026-03-12,dolor muscular,56.89,MX,hantavirus
2026-03-12,dolor muscular,47.44,SLP,hantavirus
2026-03-12,dificultad para respirar,30.3,MX,hantavirus
2026-03-12,dificultad para respirar,41.68,SLP,hantavirus
2026-03-12,sangrado,43.26,MX,hantavirus
2026-03-12,sangrado,36.19,SLP,hantavirus
2026-03-12,raton de campo,44.97,MX,hantavirus
2026-03-12,raton de campo,47.96,SLP,hantavirus
2026-03-12,hantavirus sintomas,56.98,MX,hantavirus
2026-03-12,hantavirus sintomas,47.87,SLP,hantavirus
2026-03-12,covid tos,76.85,MX,covid
2026-03-12,covid tos,70.76,SLP,covid
2026-03-12,covid fiebre,73.78,MX,covid
2026-03-12,covid fiebre,62.43,SLP,covid
2026-03-12,perdida de olfato,60.17,MX,covid
2026-03-12,perdida de olfato,57.33,SLP,covid
2026-03-12,covid mexico,58.35,MX,covid
2026-03-12,covid mexico,44.95,SLP,covid
2026-03-12,covid slp,58.37,MX,covid
2026-03-12,covid slp,56.74,SLP,covid
2026-03-12,dengue fiebre,59.23,MX,dengue
2026-03-12,dengue fiebre,63.98,SLP,dengue
2026-03-12,dolor de huesos,67.01,MX,dengue
2026-03-12,dolor de huesos,54.47,SLP,dengue
2026-03-12,sarpullido,55.93,MX,dengue
2026-03-12,sarpullido,50.68,SLP,dengue
2026-03-12,dengue slp,46.17,MX,dengue
2026-03-12,dengue slp,41.91,SLP,dengue
2026-03-12,mosquito,35.74,MX,dengue
2026-03-12,mosquito,35.15,SLP,dengue
2026-03-13,tos,58.57,MX,hantavirus
2026-03-13,tos,59.82,SLP,hantavirus
2026-03-13,fiebre,55.81,MX,hantavirus
2026-03-13,fiebre,57.78,SLP,hantavirus
2026-03-13,dolor muscular,60.21,MX,hantavirus
2026-03-13,dolor muscular,51.87,SLP,hantavirus
2026-03-13,dificultad para respirar,36.6,MX,hantavirus
2026-03-13,dificultad para respirar,38.55,SLP,hantavirus
2026-03-13,sangrado,33.35,MX,hantavirus
2026-03-13,sangrado,38.71,SLP,hantavirus
2026-03-13,raton de campo,48.8,MX,hantavirus
2026-03-13,raton de campo,44.72,SLP,hantavirus
2026-03-13,hantavirus sintomas,59.29,MX,hantavirus
2026-03-13,hantavirus sintomas,53.63,SLP,hantavirus
2026-03-13,covid tos,59.07,MX,covid
2026-03-13,covid tos,75.62,SLP,covid
2026-03-13,covid fiebre,67.12,MX,covid
2026-03-13,covid fiebre,65.41,SLP,covid
2026-03-13,perdida de olfato,63.67,MX,covid
2026-03-13,perdida de olfato,57.13,SLP,covid
2026-03-13,covid mexico,56.49,MX,covid
2026-03-13,covid mexico,62.99,SLP,covid
2026-03-13,covid slp,52.69,MX,covid
2026-03-13,covid slp,45.15,SLP,covid
2026-03-13,dengue fiebre,63.46,MX,dengue
2026-03-13,dengue fiebre,57.69,SLP,dengue
2026-03-13,dolor de huesos,59.32,MX,dengue
2026-03-13,dolor de huesos,64.46,SLP,dengue
2026-03-13,sarpullido,62.75,MX,dengue
2026-03-13,sarpullido,64.02,SLP,dengue
2026-03-13,dengue slp,42.71,MX,dengue
2026-03-13,dengue slp,41.71,SLP,dengue
2026-03-13,mosquito,47.8,MX,dengue
2026-03-13,mosquito,51.01,SLP,dengue
2026-03-14,tos,49.82,MX,hantavirus
2026-03-14,tos,56.15,SLP,hantavirus
2026-03-14,fiebre,62.34,MX,hantavirus
2026-03-14,fiebre,60.85,SLP,hantavirus
2026-03-14,dolor muscular,45.72,MX,hantavirus
2026-03-14,dolor muscular,48.99,SLP,hantavirus
2026-03-14,dificultad para respirar,40.35,MX,hantavirus
2026-03-14,dificultad para respirar,45.64,SLP,hantavirus
2026-03-14,sangrado,39.83,MX,hantavirus
2026-03-14,sangrado,30.81,SLP,hantavirus
2026-03-14,raton de campo,49.28,MX,hantavirus
2026-03-14,raton de campo,44.89,SLP,hantavirus
2026-03-14,hantavirus sintomas,62.15,MX,hantavirus
2026-03-14,hantavirus sintomas,60.02,SLP,hantavirus
2026-03-14,covid tos,69.34,MX,covid
2026-03-14,covid tos,65.7,SLP,covid
2026-03-14,covid fiebre,69.92,MX,covid
2026-03-14,covid fiebre,70.3,SLP,covid
2026-03-14,perdida de olfato,63.02,MX,covid
2026-03-14,perdida de olfato,60.68,SLP,covid
2026-03-14,covid mexico,59.08,MX,covid
2026-03-14,covid mexico,57.28,SLP,covid
2026-03-14,covid slp,43.94,MX,covid
2026-03-14,covid slp,49.6,SLP,covid
2026-03-14,dengue fiebre,59.81,MX,dengue
2026-03-14,dengue fiebre,62.23,SLP,dengue
2026-03-14,dolor de huesos,57.67,MX,dengue
2026-03-14,dolor de huesos,59.2,SLP,dengue
2026-03-14,sarpullido,55.95,MX,dengue
2026-03-14,sarpullido,60.93,SLP,dengue
2026-03-14,dengue slp,43.67,MX,dengue
2026-03-14,dengue slp,51.58,SLP,dengue
2026-03-14,mosquito,37.73,MX,dengue
2026-03-14,mosquito,37.02,SLP,dengue
2026-03-15,tos,49.81,MX,hantavirus
2026-03-15,tos,54.6,SLP,hantavirus
2026-03-15,fiebre,56.88,MX,hantavirus
2026-03-15,fiebre,60.67,SLP,hantavirus
2026-03-15,dolor muscular,50.31,MX,hantavirus
2026-03-15,dolor muscular,54.13,SLP,hantavirus
2026-03-15,dificultad para respirar,48.8,MX,hantavirus
2026-03-15,dificultad para respirar,32.58,SLP,hantavirus
2026-03-15,sangrado,33.91,MX,hantavirus
2026-03-15,sangrado,36.57,SLP,hantavirus
2026-03-15,raton de campo,50.45,MX,hantavirus
2026-03-15,raton de campo,53.31,SLP,hantavirus
2026-03-15,hantavirus sintomas,57.0,MX,hantavirus
2026-03-15,hantavirus sintomas,54.87,SLP,hantavirus
2026-03-15,covid tos,80.29,MX,covid
2026-03-15,covid tos,67.82,SLP,covid
2026-03-15,covid fiebre,72.14,MX,covid
2026-03-15,covid fiebre,76.09,SLP,covid
2026-03-15,perdida de olfato,62.04,MX,covid
2026-03-15,perdida de olfato,64.33,SLP,covid
2026-03-15,covid mexico,53.23,MX,covid
2026-03-15,covid mexico,50.54,SLP,covid
2026-03-15,covid slp,53.49,MX,covid
2026-03-15,covid slp,53.49,SLP,covid
2026-03-15,dengue fiebre,67.15,MX,dengue
2026-03-15,dengue fiebre,65.67,SLP,dengue
2026-03-15,dolor de huesos,58.56,MX,dengue
2026-03-15,dolor de huesos,63.31,SLP,dengue
2026-03-15,sarpullido,53.37,MX,dengue
2026-03-15,sarpullido,60.55,SLP,dengue
2026-03-15,dengue slp,52.04,MX,dengue
2026-03-15,dengue slp,40.03,SLP,dengue
2026-03-15,mosquito,49.17,MX,dengue
2026-03-15,mosquito,42.07,SLP,dengue
2026-03-16,tos,46.9,MX,hantavirus
2026-03-16,tos,51.84,SLP,hantavirus
2026-03-16,fiebre,56.62,MX,hantavirus
2026-03-16,fiebre,60.48,SLP,hantavirus
2026-03-16,dolor muscular,53.33,MX,hantavirus
2026-03-16,dolor muscular,50.35,SLP,hantavirus
2026-03-16,dificultad para respirar,40.48,MX,hantavirus
2026-03-16,dificultad para respirar,40.65,SLP,hantavirus
2026-03-16,sangrado,43.97,MX,hantavirus
2026-03-16,sangrado,36.35,SLP,hantavirus
2026-03-16,raton de campo,35.4,MX,hantavirus
2026-03-16,raton de campo,49.11,SLP,hantavirus
2026-03-16,hantavirus sintomas,53.07,MX,hantavirus
2026-03-16,hantavirus sintomas,46.53,SLP,hantavirus
2026-03-16,covid tos,71.62,MX,covid
2026-03-16,covid tos,78.68,SLP,covid
2026-03-16,covid fiebre,72.38,MX,covid
2026-03-16,covid fiebre,67.96,SLP,covid
2026-03-16,perdida de olfato,62.51,MX,covid
2026-03-16,perdida de olfato,64.84,SLP,covid
2026-03-16,covid mexico,52.3,MX,covid
2026-03-16,covid mexico,57.98,SLP,covid
2026-03-16,covid slp,48.62,MX,covid
2026-03-16,covid slp,49.8,SLP,covid
2026-03-16,dengue fiebre,56.56,MX,dengue
2026-03-16,dengue fiebre,55.88,SLP,dengue
2026-03-16,dolor de huesos,57.23,MX,dengue
2026-03-16,dolor de huesos,60.66,SLP,dengue
2026-03-16,sarpullido,50.01,MX,dengue
2026-03-16,sarpullido,58.09,SLP,dengue
2026-03-16,dengue slp,42.65,MX,dengue
2026-03-16,dengue slp,47.6,SLP,dengue
2026-03-16,mosquito,46.38,MX,dengue
2026-03-16,mosquito,36.92,SLP,dengue
2026-03-17,tos,54.49,MX,hantavirus
2026-03-17,tos,56.23,SLP,hantavirus
2026-03-17,fiebre,54.23,MX,hantavirus
2026-03-17,fiebre,60.29,SLP,hantavirus
2026-03-17,dolor muscular,49.71,MX,hantavirus
2026-03-17,dolor muscular,56.9,SLP,hantavirus
2026-03-17,dificultad para respirar,38.45,MX,hantavirus
2026-03-17,dificultad para respirar,43.45,SLP,hantavirus
2026-03-17,sangrado,39.92,MX,hantavirus
2026-03-17,sangrado,40.58,SLP,hantavirus
2026-03-17,raton de campo,43.81,MX,hantavirus
2026-03-17,raton de campo,46.46,SLP,hantavirus
2026-03-17,hantavirus sintomas,51.05,MX,hantavirus
2026-03-17,hantavirus sintomas,49.54,SLP,hantavirus
2026-03-17,covid tos,66.13,MX,covid
2026-03-17,covid tos,73.8,SLP,covid
2026-03-17,covid fiebre,70.21,MX,covid
2026-03-17,covid fiebre,66.01,SLP,covid
2026-03-17,perdida de olfato,57.25,MX,covid
2026-03-17,perdida de olfato,70.08,SLP,covid
2026-03-17,covid mexico,48.82,MX,covid
2026-03-17,covid mexico,58.72,SLP,covid
2026-03-17,covid slp,59.92,MX,covid
2026-03-17,covid slp,51.32,SLP,covid
2026-03-17,dengue fiebre,56.87,MX,dengue
2026-03-17,dengue fiebre,67.75,SLP,dengue
2026-03-17,dolor de huesos,62.76,MX,dengue
2026-03-17,dolor de huesos,52.03,SLP,dengue
2026-03-17,sarpullido,61.65,MX,dengue
2026-03-17,sarpullido,56.92,SLP,dengue
2026-03-17,dengue slp,44.41,MX,dengue
2026-03-17,dengue slp,47.17,SLP,dengue
2026-03-17,mosquito,34.61,MX,dengue
2026-03-17,mosquito,36.95,SLP,dengue
2026-03-18,tos,54.5,MX,hantavirus
2026-03-18,tos,54.14,SLP,hantavirus
2026-03-18,fiebre,56.34,MX,hantavirus
2026-03-18,fiebre,50.18,SLP,hantavirus
2026-03-18,dolor muscular,47.57,MX,hantavirus
2026-03-18,dolor muscular,51.12,SLP,hantavirus
2026-03-18,dificultad para respirar,45.81,MX,hantavirus
2026-03-18,dificultad para respirar,34.67,SLP,hantavirus
2026-03-18,sangrado,36.32,MX,hantavirus
2026-03-18,sangrado,39.43,SLP,hantavirus
2026-03-18,raton de campo,34.61,MX,hantavirus
2026-03-18,raton de campo,37.47,SLP,hantavirus
2026-03-18,hantavirus sintomas,53.48,MX,hantavirus
2026-03-18,hantavirus sintomas,56.96,SLP,hantavirus
2026-03-18,covid tos,66.56,MX,covid
2026-03-18,covid tos,73.29,SLP,covid
2026-03-18,covid fiebre,65.16,MX,covid
2026-03-18,covid fiebre,67.3,SLP,covid
2026-03-18,perdida de olfato,59.33,MX,covid
2026-03-18,perdida de olfato,59.36,SLP,covid
2026-03-18,covid mexico,54.7,MX,covid
2026-03-18,covid mexico,63.09,SLP,covid
2026-03-18,covid slp,52.1,MX,covid
2026-03-18,covid slp,49.48,SLP,covid
2026-03-18,dengue fiebre,55.59,MX,dengue
2026-03-18,dengue fiebre,72.23,SLP,dengue
2026-03-18,dolor de huesos,55.43,MX,dengue
2026-03-18,dolor de huesos,58.05,SLP,dengue
2026-03-18,sarpullido,43.82,MX,dengue
2026-03-18,sarpullido,48.33,SLP,dengue
2026-03-18,dengue slp,45.24,MX,dengue
2026-03-18,dengue slp,46.28,SLP,dengue
2026-03-18,mosquito,47.93,MX,dengue
2026-03-18,mosquito,38.9,SLP,dengue
2026-03-19,tos,60.69,MX,hantavirus
2026-03-19,tos,64.22,SLP,hantavirus
2026-03-19,fiebre,55.59,MX,hantavirus
2026-03-19,fiebre,67.07,SLP,hantavirus
2026-03-19,dolor muscular,48.27,MX,hantavirus
2026-03-19,dolor muscular,50.69,SLP,hantavirus
2026-03-19,dificultad para respirar,34.54,MX,hantavirus
2026-03-19,dificultad para respirar,42.37,SLP,hantavirus
2026-03-19,sangrado,40.48,MX,hantavirus
2026-03-19,sangrado,36.27,SLP,hantavirus
2026-03-19,raton de campo,52.03,MX,hantavirus
2026-03-19,raton de campo,54.81,SLP,hantavirus
2026-03-19,hantavirus sintomas,59.86,MX,hantavirus
2026-03-19,hantavirus sintomas,56.23,SLP,hantavirus
2026-03-19,covid tos,73.03,MX,covid
2026-03-19,covid tos,65.33,SLP,covid
2026-03-19,covid fiebre,67.75,MX,covid
2026-03-19,covid fiebre,66.89,SLP,covid
2026-03-19,perdida de olfato,65.69,MX,covid
2026-03-19,perdida de olfato,57.43,SLP,covid
2026-03-19,covid mexico,54.18,MX,covid
2026-03-19,covid mexico,48.0,SLP,covid
2026-03-19,covid slp,52.34,MX,covid
2026-03-19,covid slp,45.03,SLP,covid
2026-03-19,dengue fiebre,58.03,MX,dengue
2026-03-19,dengue fiebre,64.15,SLP,dengue
2026-03-19,dolor de huesos,67.69,MX,dengue
2026-03-19,dolor de huesos,70.46,SLP,dengue
2026-03-19,sarpullido,53.31,MX,dengue
2026-03-19,sarpullido,56.95,SLP,dengue
2026-03-19,dengue slp,45.69,MX,dengue
2026-03-19,dengue slp,54.2,SLP,dengue
2026-03-19,mosquito,42.81,MX,dengue
2026-03-19,mosquito,45.88,SLP,dengue
2026-03-20,tos,57.8,MX,hantavirus
2026-03-20,tos,56.4,SLP,hantavirus
2026-03-20,fiebre,53.71,MX,hantavirus
2026-03-20,fiebre,59.51,SLP,hantavirus
2026-03-20,dolor muscular,52.83,MX,hantavirus
2026-03-20,dolor muscular,47.21,SLP,hantavirus
2026-03-20,dificultad para respirar,44.2,MX,hantavirus
2026-03-20,dificultad para respirar,38.85,SLP,hantavirus
2026-03-20,sangrado,43.01,MX,hantavirus
2026-03-20,sangrado,36.85,SLP,hantavirus
2026-03-20,raton de campo,48.92,MX,hantavirus
2026-03-20,raton de campo,32.88,SLP,hantavirus
2026-03-20,hantavirus sintomas,53.27,MX,hantavirus
2026-03-20,hantavirus sintomas,54.76,SLP,hantavirus
2026-03-20,covid tos,68.8,MX,covid
2026-03-20,covid tos,71.62,SLP,covid
2026-03-20,covid fiebre,70.61,MX,covid
2026-03-20,covid fiebre,71.78,SLP,covid
2026-03-20,perdida de olfato,62.62,MX,covid
2026-03-20,perdida de olfato,58.24,SLP,covid
2026-03-20,covid mexico,52.39,MX,covid
2026-03-20,covid mexico,48.44,SLP,covid
2026-03-20,covid slp,44.14,MX,covid
2026-03-20,covid slp,61.66,SLP,covid
2026-03-20,dengue fiebre,62.28,MX,dengue
2026-03-20,dengue fiebre,65.45,SLP,dengue
2026-03-20,dolor de huesos,54.24,MX,dengue
2026-03-20,dolor de huesos,70.47,SLP,dengue
2026-03-20,sarpullido,50.48,MX,dengue
2026-03-20,sarpullido,62.43,SLP,dengue
2026-03-20,dengue slp,36.82,MX,dengue
2026-03-20,dengue slp,46.53,SLP,dengue
2026-03-20,mosquito,41.27,MX,dengue
2026-03-20,mosquito,40.23,SLP,dengue
2026-03-21,tos,57.46,MX,hantavirus
2026-03-21,tos,57.86,SLP,hantavirus
2026-03-21,fiebre,57.79,MX,hantavirus
2026-03-21,fiebre,47.56,SLP,hantavirus
2026-03-21,dolor muscular,49.94,MX,hantavirus
2026-03-21,dolor muscular,41.27,SLP,hantavirus
2026-03-21,dificultad para respirar,50.79,MX,hantavirus
2026-03-21,dificultad para respirar,35.75,SLP,hantavirus
2026-03-21,sangrado,34.62,MX,hantavirus
2026-03-21,sangrado,41.67,SLP,hantavirus
2026-03-21,raton de campo,57.54,MX,hantavirus
2026-03-21,raton de campo,42.23,SLP,hantavirus
2026-03-21,hantavirus sintomas,63.2,MX,hantavirus
2026-03-21,hantavirus sintomas,54.48,SLP,hantavirus
2026-03-21,covid tos,61.91,MX,covid
2026-03-21,covid tos,58.69,SLP,covid
2026-03-21,covid fiebre,71.33,MX,covid
2026-03-21,covid fiebre,71.31,SLP,covid
2026-03-21,perdida de olfato,63.79,MX,covid
2026-03-21,perdida de olfato,64.5,SLP,covid
2026-03-21,covid mexico,56.81,MX,covid
2026-03-21,covid mexico,57.89,SLP,covid
2026-03-21,covid slp,44.95,MX,covid
2026-03-21,covid slp,55.45,SLP,covid
2026-03-21,dengue fiebre,57.06,MX,dengue
2026-03-21,dengue fiebre,60.36,SLP,dengue
2026-03-21,dolor de huesos,60.91,MX,dengue
2026-03-21,dolor de huesos,60.95,SLP,dengue
2026-03-21,sarpullido,51.04,MX,dengue
2026-03-21,sarpullido,50.01,SLP,dengue
2026-03-21,dengue slp,41.99,MX,dengue
2026-03-21,dengue slp,40.96,SLP,dengue
2026-03-21,mosquito,34.48,MX,dengue
2026-03-21,mosquito,47.07,SLP,dengue
2026-03-22,tos,68.36,MX,hantavirus
2026-03-22,tos,56.95,SLP,hantavirus
2026-03-22,fiebre,62.31,MX,hantavirus
2026-03-22,fiebre,57.6,SLP,hantavirus
2026-03-22,dolor muscular,48.79,MX,hantavirus
2026-03-22,dolor muscular,47.23,SLP,hantavirus
2026-03-22,dificultad para respirar,50.33,MX,hantavirus
2026-03-22,dificultad para respirar,41.84,SLP,hantavirus
2026-03-22,sangrado,49.15,MX,hantavirus
2026-03-22,sangrado,48.28,SLP,hantavirus
2026-03-22,raton de campo,43.78,MX,hantavirus
2026-03-22,raton de campo,50.77,SLP,hantavirus
